#{"t_start": 1770576848.9145932, "env_id": "None"}
r,l,t
100.0,1,33.720794
-5.946031,1,33.721548
-2.441585,1,33.722309
-4.987283,1,33.723089
100.0,1,33.723806
-5.259156,1,33.724544
-8.928946,1,33.725275
100.0,1,33.725977
-7.654016,1,33.726801
-2.427617,1,33.727519
100.0,1,33.72821
-5.597743,1,33.72897
-3.593665,1,33.729722
100.0,1,33.730415
-2.432705,1,33.731114
-8.511764,1,33.731904
-7.529264,1,33.732658
-8.001244,1,33.733408
-5.338783,1,33.734111
-2.199602,1,33.734853
-4.000527,1,33.735601
100.0,1,33.736302
-4.592412,1,33.737007
-15.52145,1,33.737792
-13.112215,1,33.738574
-2.347208,1,33.739273
100.0,1,33.739977
-5.486555,1,33.740678
-3.71072,1,33.741418
-8.575238,1,33.742124
-2.376717,1,33.74287
-5.53603,1,33.743598
-5.94649,1,33.744362
-6.093572,1,33.745126
-3.651328,1,33.745874
-14.702781,1,33.74664
-5.332834,1,33.747363
-2.65672,1,33.748106
-10.236215,1,33.748853
-2.335043,1,33.749591
-8.563049,1,33.750334
-7.632568,1,33.751142
-2.563145,1,33.751914
-3.599274,1,33.752661
-6.108133,1,33.753359
-8.254944,1,33.754177
-5.162764,1,33.754937
100.0,1,33.755653
-6.300889,1,33.756353
-4.633228,1,33.757064
100.0,1,33.757758
100.0,1,33.758451
100.0,1,33.759166
100.0,1,33.759864
-3.532304,1,33.76061
-9.344186,1,33.761315
-3.045736,1,33.762021
100.0,1,33.76271
-6.16032,1,33.763449
-13.585721,1,33.764163
-2.866471,1,33.764908
-16.320422,1,33.76561
-6.647286,1,33.766357
-4.317349,1,33.767099
100.0,1,33.767808
100.0,1,33.768501
-6.165855,1,33.769216
-5.409896,1,33.770018
-7.824052,1,33.77072
-9.330555,1,33.771454
-3.077663,1,33.772197
100.0,1,33.772913
-2.883793,1,33.773617
-3.813804,1,33.774364
100.0,1,33.77507
100.0,1,33.775775
-10.546677,1,33.776525
-5.461139,1,33.777269
-7.246295,1,33.778044
-2.679405,1,33.778808
-8.722063,1,33.779516
100.0,1,33.780216
-6.699872,1,33.78097
-3.531031,1,33.781721
-4.484032,1,33.782423
-20.952893,1,33.783224
-5.116726,1,33.783998
-4.412221,1,33.784766
-2.266408,1,33.785475
-9.873865,1,33.786233
100.0,1,33.786958
-2.632412,1,33.787724
100.0,1,33.78842
-4.710829,1,33.789165
-11.330165,1,33.789882
-9.192869,1,33.79066
-9.562006,1,33.791371
-5.158723,1,33.792093
-12.673484,1,33.79284
100.0,1,33.793537
-4.18179,1,33.794248
-9.56018,1,33.794997
100.0,1,33.795696
-5.349774,1,33.796445
-12.001122,1,33.797205
100.0,1,33.797931
-2.98794,1,33.79869
100.0,1,33.799392
100.0,1,33.8001
-5.267966,1,33.800813
100.0,1,33.801522
-2.227367,1,33.802272
-10.201456,1,33.80304
-10.765753,1,33.803751
-4.067754,1,33.804493
-5.803274,1,33.805204
-2.198291,1,33.805949
100.0,1,33.80666
-5.023199,1,33.807408
-11.107506,1,33.808186
100.0,1,33.8089
100.0,1,33.8096
-4.979006,1,33.810349
-6.578583,1,33.811103
-4.903367,1,33.81187
-12.297335,1,33.812641
-3.473236,1,33.813386
-3.211482,1,33.814148
-6.832533,1,33.814869
-5.735512,1,33.815616
-2.360736,1,33.816369
100.0,1,33.817072
-7.633881,1,33.817846
-3.033484,1,33.818607
-2.287286,1,33.81936
-5.755442,1,33.820104
100.0,1,33.820842
100.0,1,33.821543
-14.090446,1,33.822349
100.0,1,33.82307
-5.071396,1,33.824078
-3.771593,1,33.824839
-6.34628,1,33.825614
-4.328991,1,33.826369
-2.737676,1,33.827077
-7.935741,1,33.827874
-3.109861,1,33.828581
-4.793913,1,33.82935
-7.571116,1,33.830062
-12.520253,1,33.830827
-3.951126,1,33.831545
-5.197521,1,33.832307
-4.046769,1,33.83308
-8.475235,1,33.833823
-8.675272,1,33.834543
100.0,1,33.835274
100.0,1,33.835968
-3.721469,1,33.836779
-19.64103,1,33.837565
-7.492756,1,33.838297
-9.099789,1,33.839045
-9.177807,1,33.839764
-3.23498,1,33.840465
-9.286187,1,33.841175
-4.073163,1,33.841956
-3.161097,1,33.842667
-9.603587,1,33.843381
-5.727214,1,33.844132
-8.807419,1,33.844843
100.0,1,33.845567
-21.067818,1,33.84643
-5.622325,1,33.847166
-2.073349,1,33.847937
-6.152217,1,33.848647
100.0,1,33.849372
100.0,1,33.85009
-6.279607,1,33.850823
-3.760164,1,33.851533
-11.459549,1,33.852308
100.0,1,33.853013
100.0,1,33.853718
-7.093008,1,33.854433
-13.864837,1,33.855206
-2.389771,1,33.855964
-19.870648,1,33.856674
-3.942771,1,33.857422
-7.718303,1,33.858175
-3.108256,1,33.85893
-11.28748,1,33.859679
-6.517811,1,33.860435
-6.032558,1,33.861184
-3.370287,1,33.861935
-6.492627,1,33.862716
-4.500009,1,33.86347
-3.863555,1,33.864177
-7.661462,1,33.864939
-7.755977,1,33.86574
-8.224442,1,34.199607
-8.143356,1,34.201115
100.0,1,34.20246
-5.065944,1,34.203906
100.0,1,34.20528
-11.940477,1,34.207208
-5.476671,1,34.208693
100.0,1,34.210035
-5.607315,1,34.211586
-8.519736,1,34.212935
-4.075475,1,34.214283
-6.50601,1,34.215715
-2.338276,1,34.217163
100.0,1,34.218479
100.0,1,34.219844
-2.490277,1,34.221154
-4.070107,1,34.222323
-12.648182,1,34.223859
100.0,1,34.224926
-4.520234,1,34.226058
-3.260207,1,34.227131
-2.49064,1,34.228305
-3.358147,1,34.229446
-13.965358,1,34.23066
100.0,1,34.231742
-10.859257,1,34.232869
-4.141677,1,34.233957
-3.414535,1,34.235086
-5.116973,1,34.236241
-2.713711,1,34.23738
-3.130347,1,34.238521
-7.193867,1,34.239693
-6.798349,1,34.24045
-12.037889,1,34.241231
-8.926988,1,34.241953
100.0,1,34.242661
-14.018761,1,34.243453
-2.956651,1,34.244154
100.0,1,34.244857
-6.653595,1,34.245603
-4.795148,1,34.246376
-3.823115,1,34.247129
-4.725728,1,34.247879
100.0,1,34.248597
-8.973389,1,34.249307
-10.956559,1,34.250011
-4.788438,1,34.250719
-4.11526,1,34.251462
-10.4633,1,34.252171
-3.158675,1,34.252925
100.0,1,34.25364
-10.375218,1,34.254443
-3.648461,1,34.255151
-16.07951,1,34.255954
-7.230054,1,34.256705
-10.407921,1,34.257731
-2.661379,1,34.258493
100.0,1,34.259186
-6.211896,1,34.259896
-14.910294,1,34.260683
-7.258435,1,34.261455
-2.831896,1,34.262154
-4.307927,1,34.262916
-3.751033,1,34.263676
100.0,1,34.264374
100.0,1,34.26508
100.0,1,34.265783
-3.160998,1,34.266535
-3.147088,1,34.267282
-4.766136,1,34.268036
-3.605011,1,34.268795
100.0,1,34.269503
-2.455751,1,34.270205
-9.634958,1,34.27094
-3.944439,1,34.271685
100.0,1,34.272377
-8.307264,1,34.273094
100.0,1,34.273794
-11.346666,1,34.274491
-7.961192,1,34.275308
100.0,1,34.276015
100.0,1,34.276715
-7.533373,1,34.277443
-2.474318,1,34.278165
-9.057877,1,34.278887
100.0,1,34.27959
100.0,1,34.280308
-4.843112,1,34.28106
-6.80576,1,34.281821
-3.861882,1,34.28256
100.0,1,34.283251
-4.911167,1,34.284036
-4.885405,1,34.284796
-2.62731,1,34.285563
-5.629619,1,34.286265
-13.076665,1,34.286968
-2.371684,1,34.28773
-2.352376,1,34.28848
-5.883662,1,34.289246
-5.882715,1,34.290015
-3.090607,1,34.290768
-6.10118,1,34.291545
-7.174669,1,34.292361
100.0,1,34.293073
-3.486977,1,34.293825
-10.646787,1,34.294564
-17.307081,1,34.295359
-4.22153,1,34.296103
-2.163762,1,34.296856
-8.56634,1,34.297657
-5.47184,1,34.2984
-7.450378,1,34.299165
-6.25016,1,34.299925
-2.67346,1,34.300704
-6.448597,1,34.301472
100.0,1,34.302176
100.0,1,34.302898
100.0,1,34.303612
-8.934366,1,34.30435
-4.727606,1,34.305051
-14.162688,1,34.30576
-2.647589,1,34.306509
-6.827997,1,34.307261
-3.104006,1,34.308005
-13.642278,1,34.308799
100.0,1,34.309492
-7.705779,1,34.3102
-3.329833,1,34.310947
-5.931272,1,34.311684
-5.176737,1,34.31242
-3.873157,1,34.313182
-10.289998,1,34.313929
100.0,1,34.314628
-2.815827,1,34.315325
100.0,1,34.316024
100.0,1,34.316748
-10.891514,1,34.31751
-2.219936,1,34.31823
-18.490002,1,34.319022
-5.180069,1,34.319867
-2.192096,1,34.320571
-3.856603,1,34.321338
-5.250334,1,34.322105
-8.810674,1,34.322855
-7.665101,1,34.323688
-7.44151,1,34.32439
-3.5587,1,34.32513
100.0,1,34.325832
-8.861727,1,34.326532
-2.406377,1,34.327232
-8.182395,1,34.327935
100.0,1,34.328626
-6.118624,1,34.32936
-7.995431,1,34.3301
-2.712392,1,34.330864
100.0,1,34.331556
-11.061327,1,34.332253
-6.35353,1,34.33325
-2.108763,1,34.333995
-2.54137,1,34.334739
100.0,1,34.335451
-6.872788,1,34.336202
-3.311265,1,34.336904
-4.317957,1,34.337655
-4.691504,1,34.338379
100.0,1,34.339071
100.0,1,34.339762
-7.775467,1,34.340539
-11.982909,1,34.341314
-15.418864,1,34.342142
-3.617374,1,34.342867
100.0,1,34.343566
100.0,1,34.344264
100.0,1,34.344956
-7.956514,1,34.345711
-8.504926,1,34.346406
-4.094424,1,34.34711
-4.544515,1,34.347816
-7.48896,1,34.348585
100.0,1,34.349277
-12.073601,1,34.35008
-4.936457,1,34.350867
-2.804585,1,34.351608
100.0,1,34.352315
-3.980641,1,34.353036
-3.501172,1,34.353811
-3.59916,1,34.354575
100.0,1,34.355263
-2.387009,1,34.356015
-14.180995,1,34.356726
100.0,1,34.357434
100.0,1,34.358147
-2.061673,1,34.358908
-15.792142,1,34.359692
-4.833746,1,34.360431
-2.725046,1,34.361175
-2.37821,1,34.361897
100.0,1,34.362612
-18.638352,1,34.363395
-6.836724,1,34.364164
100.0,1,34.364849
-10.636038,1,34.365596
-2.25794,1,34.366327
100.0,1,34.367027
-10.437791,1,34.367727
-3.647376,1,34.368492
-4.762285,1,34.369211
-5.941541,1,34.36996
-3.989432,1,34.37066
-5.681228,1,34.371373
-2.462143,1,34.372114
100.0,1,34.372804
-3.75711,1,34.37358
100.0,1,34.374276
-12.176243,1,34.37498
-14.061702,1,34.37597
100.0,1,34.376679
-8.243461,1,34.377384
-7.5423,1,34.378228
-13.640096,1,34.379017
-4.802083,1,34.379772
-2.409858,1,34.380535
-2.49843,1,34.381274
-2.569774,1,34.382027
-6.155274,1,34.382732
-2.044565,1,34.383468
-10.548401,1,34.384166
100.0,1,34.384868
-8.311235,1,34.385571
-2.358036,1,34.386307
100.0,1,34.386994
-11.489482,1,34.38778
-3.262211,1,34.388525
-6.798051,1,34.389228
100.0,1,34.389916
100.0,1,34.390625
-11.833407,1,34.39138
-4.816166,1,34.392189
-9.504263,1,34.392918
100.0,1,34.393647
-5.934445,1,34.394358
-4.332419,1,34.395119
-4.1542,1,34.395839
-7.708127,1,34.396577
-10.21462,1,34.397381
-5.245277,1,34.398125
-9.490942,1,34.398854
-3.561802,1,34.399834
-10.234319,1,34.400542
-5.523314,1,34.401249
-8.749613,1,34.401954
-5.658162,1,34.402701
-12.190077,1,34.403475
-11.700107,1,34.404209
-9.553856,1,34.404988
-14.122512,1,34.405787
100.0,1,34.406504
-7.037466,1,34.407209
-3.4946,1,34.407957
-3.202895,1,34.408664
-2.556131,1,34.40942
-13.863385,1,34.410183
100.0,1,34.410901
-9.036537,1,34.411626
-5.650598,1,34.41236
-12.251991,1,34.413112
100.0,1,34.413822
-2.051049,1,34.414523
-5.042082,1,34.415275
100.0,1,34.415982
-2.133454,1,34.416738
-2.291598,1,34.417482
-5.124698,1,34.418239
-8.857463,1,34.419022
-2.156317,1,34.419769
-4.826091,1,34.420511
-3.561344,1,34.421254
-13.603605,1,34.422007
100.0,1,34.422707
100.0,1,34.423406
-9.799373,1,34.424116
-11.494081,1,34.424902
-3.342463,1,34.425642
-4.454688,1,34.426383
100.0,1,34.427083
100.0,1,34.427805
-7.785173,1,34.428671
-8.340593,1,34.42937
-6.646951,1,34.430109
-3.622121,1,34.430849
-6.242345,1,34.431638
-3.302885,1,34.432395
-4.592312,1,34.433155
-12.696898,1,34.433958
-4.105734,1,34.434701
100.0,1,34.435413
100.0,1,34.436115
-4.556227,1,34.436883
100.0,1,34.437596
-11.456451,1,34.438367
-5.354443,1,34.439117
100.0,1,34.43982
-6.408118,1,34.440574
-20.282872,1,34.441403
-6.577534,1,34.442215
-5.315872,1,34.442966
-9.899475,1,34.443735
-3.319965,1,34.444474
-9.402741,1,34.445251
-4.246068,1,34.446007
-7.355801,1,34.446819
-3.898978,1,34.447577
-2.302543,1,34.448312
-13.518964,1,34.449061
100.0,1,34.449751
100.0,1,34.450445
-3.018779,1,34.451183
-5.700185,1,34.451928
-2.36095,1,34.452698
-4.239251,1,34.453427
-6.462873,1,34.454127
-12.970429,1,34.455125
-3.550625,1,34.455887
-12.611246,1,34.456684
-7.858879,1,34.457392
-4.809851,1,34.458133
-3.259431,1,34.458886
-8.625378,1,34.459638
100.0,1,34.460331
-5.786461,1,34.461075
-2.090962,1,34.461823
-7.633258,1,34.462562
-9.902425,1,34.463263
100.0,1,34.463981
-4.722178,1,34.464684
-6.22128,1,34.465415
-8.068184,1,34.46617
-5.854895,1,34.466917
-6.285169,1,34.467668
-12.049524,1,34.468363
100.0,1,34.469073
100.0,1,34.469782
100.0,1,34.470486
100.0,1,34.471201
-7.554158,1,34.471992
-4.494661,1,34.472747
-4.581257,1,34.473494
-3.693557,1,34.47423
-15.383406,1,34.47493
-8.828838,1,34.475635
-15.85899,1,34.476417
-4.825576,1,34.477202
-9.48294,1,34.477937
-2.55077,1,34.478685
100.0,1,34.479371
-6.916932,1,34.480075
-4.42488,1,34.480817
-3.745117,1,34.481556
100.0,1,34.482242
-7.808881,1,34.482941
-6.510524,1,34.483643
-4.400406,1,34.484394
-6.315012,1,34.485133
-15.452381,1,34.485833
100.0,1,34.486547
-4.841621,1,34.487268
100.0,1,34.487957
-8.309516,1,34.488678
-4.17958,1,34.489428
100.0,1,34.490126
-2.457267,1,34.490834
-7.925642,1,34.491587
100.0,1,34.492282
-5.707127,1,34.49303
100.0,1,34.493732
-5.611114,1,34.494439
-3.592404,1,34.495196
-2.123402,1,34.495908
-2.821314,1,34.496614
-7.604901,1,34.497377
-12.949612,1,34.498083
-8.670027,1,34.498788
-3.503268,1,34.499577
-5.378184,1,34.500321
-7.739728,1,34.50109
-6.309073,1,34.501848
-3.121639,1,34.502602
-3.688219,1,34.503325
-5.461932,1,34.504023
-4.097837,1,34.504775
-6.729288,1,34.505539
-2.968564,1,34.506281
100.0,1,34.506989
-3.865082,1,34.507742
-9.38624,1,34.508446
-8.5365,1,34.509218
-5.210533,1,34.509973
-4.661909,1,34.510735
-3.80756,1,34.511476
-4.418347,1,34.512178
-7.00599,1,34.512931
-12.832781,1,34.513664
-18.327808,1,34.514451
-3.786239,1,34.515167
-9.915004,1,34.515918
-3.93126,1,34.516651
-3.787468,1,34.517348
-9.2132,1,34.518103
-2.970323,1,34.518847
-3.90571,1,34.519626
-5.338196,1,34.520375
100.0,1,34.521081
-9.483222,1,34.521821
-3.395092,1,34.522588
100.0,1,34.523307
-3.837329,1,34.52402
100.0,1,34.524745
-11.288203,1,34.525506
-14.488225,1,34.526211
-3.981797,1,34.52692
100.0,1,34.527634
-12.545634,1,34.528349
-9.094167,1,34.529059
-7.398009,1,34.52981
-6.723073,1,34.530611
-3.269604,1,34.531349
-7.134032,1,34.532051
-5.479833,1,34.532753
-3.419777,1,34.533477
100.0,1,34.534182
100.0,1,34.534878
-8.998876,1,34.535579
-4.626271,1,34.536331
-2.12368,1,34.537094
-3.796577,1,34.537844
-8.542034,1,34.538638
-4.690852,1,34.539337
-2.63869,1,34.540044
100.0,1,34.540745
-4.803291,1,34.541464
-3.9066,1,34.542202
-3.997065,1,34.542965
-6.489361,1,34.543728
-4.616906,1,34.544492
-4.798297,1,34.545241
-7.788977,1,34.545988
-9.105421,1,34.546739
-3.990003,1,34.547713
-7.159329,1,34.548423
-2.442864,1,34.549171
-10.697156,1,34.549959
-5.051247,1,34.550714
-3.64834,1,34.551471
-3.525215,1,34.552233
-2.079905,1,34.55298
100.0,1,34.553709
100.0,1,34.55442
-12.756857,1,34.555292
-9.166092,1,34.556075
-16.617306,1,34.556786
-9.681748,1,34.557536
-3.346469,1,34.558243
-11.262147,1,34.55895
-3.372801,1,34.559722
-5.466286,1,34.560463
-3.12846,1,34.56122
-6.793402,1,34.561931
-10.496601,1,34.562685
-3.27361,1,34.563439
100.0,1,34.56414
-6.395045,1,34.564887
-2.886757,1,34.565653
-13.084458,1,34.566349
100.0,1,34.567049
-2.552494,1,34.567789
-4.899299,1,34.568489
-4.84196,1,34.569255
-3.853737,1,34.570032
100.0,1,34.570733
-13.192686,1,34.571494
-3.2076,1,34.572208
-6.604614,1,34.573013
-10.584908,1,34.573717
-9.166315,1,34.574412
-5.585912,1,34.575162
-7.180703,1,34.57588
-6.859651,1,34.576613
100.0,1,34.577299
100.0,1,34.577994
-4.868313,1,34.578732
-3.143835,1,34.579458
-8.902205,1,34.580233
-4.680269,1,34.581002
-8.442792,1,34.581708
-9.411458,1,34.582473
-3.119986,1,34.583233
100.0,1,34.583924
-3.053424,1,34.584684
-8.713167,1,34.585449
-11.467464,1,34.586147
-8.017896,1,34.586891
-3.713896,1,34.587591
-9.787165,1,34.588359
-4.99306,1,34.589132
-2.378602,1,34.589909
-4.410825,1,34.590684
100.0,1,34.591397
-3.436533,1,34.592132
-8.595148,1,34.592875
-2.958961,1,34.593642
-3.406025,1,34.594345
-5.429057,1,34.595058
-5.895452,1,34.928071
-3.772758,1,34.929577
-7.443644,1,34.930952
-2.949387,1,34.932379
-8.519984,1,34.933742
100.0,1,34.935081
-3.616181,1,34.936507
100.0,1,34.937891
100.0,1,34.939232
-7.091901,1,34.940686
-4.851057,1,34.942104
-7.140827,1,34.943563
-4.589254,1,34.945099
100.0,1,34.946441
-12.050729,1,34.947785
-5.891688,1,34.948938
-6.849051,1,34.950127
-4.372261,1,34.951193
-9.945877,1,34.952352
-4.924616,1,34.953479
-8.170626,1,34.954552
100.0,1,34.955609
-8.513038,1,34.956675
-2.73678,1,34.957819
-2.305064,1,34.958965
100.0,1,34.960039
-3.625705,1,34.961228
-8.932212,1,34.962314
-9.47426,1,34.963483
-2.350532,1,34.96462
-7.557685,1,34.965755
100.0,1,34.966812
-3.930913,1,34.967971
100.0,1,34.968975
-19.50362,1,34.969751
-9.412615,1,34.970459
100.0,1,34.97117
-2.63947,1,34.971913
-10.295682,1,34.972709
-7.539585,1,34.97344
100.0,1,34.974149
-6.477426,1,34.974854
100.0,1,34.97555
100.0,1,34.976234
-8.695227,1,34.977066
-6.030091,1,34.977776
-11.92795,1,34.97847
-5.419507,1,34.979227
100.0,1,34.97994
-10.479094,1,34.980695
-4.50133,1,34.981438
-2.375227,1,34.982182
100.0,1,34.98287
100.0,1,34.983582
100.0,1,34.984272
-3.255838,1,34.985032
-4.903776,1,34.985771
-16.009634,1,34.986785
-4.672414,1,34.987561
-2.853867,1,34.988299
-18.13151,1,34.989292
-10.968796,1,34.989998
-11.690816,1,34.990711
-2.145482,1,34.991466
-7.860343,1,34.992362
-17.519149,1,34.993071
100.0,1,34.993787
100.0,1,34.994465
-20.867096,1,34.995243
-4.272344,1,34.995971
-3.987296,1,34.99672
-4.812898,1,34.997488
-6.465083,1,34.99819
-6.429995,1,34.998896
-8.998632,1,34.999638
100.0,1,35.00032
100.0,1,35.00102
-8.002502,1,35.001777
100.0,1,35.002471
-7.12596,1,35.003223
-11.005803,1,35.003994
100.0,1,35.004685
-5.92916,1,35.005469
-7.60096,1,35.006333
-5.008842,1,35.007082
-11.983018,1,35.007868
-10.584593,1,35.008634
-11.178942,1,35.009397
-10.627692,1,35.010095
-4.78262,1,35.0108
100.0,1,35.011482
-8.871944,1,35.01223
100.0,1,35.012954
-2.145391,1,35.0137
-6.375368,1,35.014467
100.0,1,35.015152
100.0,1,35.015842
-5.551968,1,35.01658
100.0,1,35.017282
-9.49779,1,35.017977
100.0,1,35.018696
-9.565277,1,35.019442
-2.939483,1,35.020187
-7.015133,1,35.020988
-4.938569,1,35.021691
-5.774351,1,35.022425
100.0,1,35.02311
-2.488338,1,35.023855
-3.910062,1,35.024622
-3.009216,1,35.025387
-6.452112,1,35.026127
100.0,1,35.026842
-8.507429,1,35.027605
-7.405611,1,35.028312
100.0,1,35.029012
-2.563626,1,35.029769
-3.632657,1,35.030512
100.0,1,35.031221
-9.839923,1,35.031925
100.0,1,35.032624
-2.894046,1,35.033357
100.0,1,35.034052
-4.800577,1,35.034754
-4.477355,1,35.035492
-19.384596,1,35.036321
100.0,1,35.037019
-3.693031,1,35.037771
-5.056176,1,35.038526
100.0,1,35.039219
100.0,1,35.039925
-11.397753,1,35.040702
-7.79373,1,35.041445
-4.561628,1,35.042196
100.0,1,35.042912
-11.384528,1,35.043648
100.0,1,35.04434
-3.564477,1,35.045038
-3.315247,1,35.045751
100.0,1,35.046453
100.0,1,35.047137
-2.386795,1,35.047886
-7.482301,1,35.048646
-5.218853,1,35.049345
-7.244497,1,35.050093
-2.842441,1,35.050842
100.0,1,35.051543
-5.53609,1,35.052308
-4.115619,1,35.053044
100.0,1,35.05375
-5.255964,1,35.054539
-11.809279,1,35.055311
-10.30787,1,35.056047
-12.396834,1,35.05677
-6.308792,1,35.057519
100.0,1,35.058224
-6.804904,1,35.058922
100.0,1,35.059616
100.0,1,35.060316
-3.33458,1,35.061066
100.0,1,35.061757
-3.85206,1,35.062615
100.0,1,35.063313
-7.44409,1,35.064015
100.0,1,35.064711
-6.408722,1,35.065474
-4.268168,1,35.066217
-3.61752,1,35.06697
-2.343487,1,35.067711
100.0,1,35.068405
-6.11934,1,35.069184
100.0,1,35.069902
-3.035209,1,35.070652
100.0,1,35.071359
-4.47671,1,35.072063
-8.800143,1,35.072791
-7.838843,1,35.073589
-9.068151,1,35.074363
-11.385005,1,35.075064
-5.061442,1,35.075804
-4.199897,1,35.07656
-9.131913,1,35.077256
-9.951136,1,35.077961
100.0,1,35.078654
-4.702157,1,35.079387
100.0,1,35.080081
-2.777316,1,35.080784
-5.327043,1,35.0815
-6.255759,1,35.082199
-6.022938,1,35.082945
100.0,1,35.083644
-4.217691,1,35.084399
-6.336961,1,35.085174
-4.680634,1,35.085918
-2.268958,1,35.086682
-3.724628,1,35.087426
-3.160347,1,35.088166
-3.158914,1,35.08894
-2.640151,1,35.089701
-6.606932,1,35.090445
-2.214369,1,35.091198
-4.627915,1,35.091915
-7.585713,1,35.092655
-2.452565,1,35.093375
-7.573834,1,35.094124
100.0,1,35.094819
-3.63097,1,35.095573
-8.058538,1,35.096305
-5.15898,1,35.097055
-2.63002,1,35.09782
-2.577502,1,35.098565
-7.14681,1,35.099359
100.0,1,35.100068
100.0,1,35.100764
100.0,1,35.101454
-6.881905,1,35.102196
-4.349975,1,35.102942
100.0,1,35.103637
100.0,1,35.104337
100.0,1,35.105022
-18.108054,1,35.105722
